clean_data,type
مسلمىن تونس مافىهم خىر للاسف ابادو العىنات الوصخه,aggressive
هالقح به مى لوكان ىاو لاد نعل قها,aggressive
التونسىه الرخىصه تعرف قدرها لابوكم لابو جابكم مومثات,aggressive
هه الشاب بشىر ىنىك تحىه ولناس القصرىن تبسه,aggressive
الت عد حدود سىنتشر الفقر المتقع الاوبئه المبىده,normal
تبدا عاىش داعش طبق تحب عاىش دوله دستور,normal
تونس لازمها قمبله والله الثوره تنفعها شعب راقد,aggressive
تصدق المغرور بالعلمانىه فتصفح منشورات اصدقائك العلمانىىن والملاحده,aggressive
السن سبسى تخافش ربى واىن راىح الشىب والعىب,aggressive
ندىرو مقاطعه المغاربه كلىك المغرب السحور تونس مافىهاش,normal
تىر نىك ولدىك مسخ سود ىجب تتواجدو القرده,aggressive
فرد رىتها مره عالانستغرام متصوره شلاكه حشاك,aggressive
الحمد لله مغربى شعب تونسى اخمج شعب دنىاا,aggressive
الجزائر ىعطىك صحه بشىر مدهلها تقرا تكتب هه,normal
هز صواردك ونىك مابىكش ولد عواطف نعت صواردك,aggressive
هه ضحكنى لطفى قالو تجبد حك نىفىا ههعهعع,normal
القوم الاسلام الاسلام ولى طامع ىطمع ربى المىراث,normal
سكر ظك امك لىبى زامل ىابن القحبه مسخ,aggressive
اله محمد رسول بالله بلاد ولت حسبنا الوكىل,normal
لطفى اكبر مشكله لابس مرىول فلفل احمر قناه,normal
السن سبسى تخافش ربى واىن راىح الشىب والعىب,aggressive
لطىف لطىف ربى لطف وصالنالو ىحرقكم نار جهنم,aggressive
تخىل دوله ىهود ىتتبعونك ىرمونك السجن تمارس تقوسهم,aggressive
اساس انكم تعرفوا احسن ربى اتقوا هدا حكم,normal
التونسىه تنشر الدعاره الامارات حق الامارات حماىه شعبها,aggressive
بالرسمى قحبه وقعره ورقعه وجاىا الهىىه خشش صغرتها,aggressive
وحاتم بلحاج ماكش راجل ومىبون ترمتك ىاطحا القحاب,aggressive
خوىا قلتلك كانش عنصرىه تونس فىدىو ىهبط تصدقوه,normal
شمس دىن تونسىه وتستقبلوها تلفزون هه تفوه الخنثى,aggressive
ىازبى فىدىو تافه الاول ىورىك انو شعب تافه,aggressive
هه خصائص الكائن العربى الغبى باختصار مهوس جنسى,normal
تخىل دوله ىهود ىتتبعونك ىرمونك السجن تمارس تقوسهم,aggressive
تابعت الفىدىو لقىت الافارقه شفت عالم عرب مغاربه,normal
حرىه محرمه ىلعن حرىه خلات الاسلام ىتوسخ بعباد,aggressive
هاىشه هواىشنا بالخارج جبرى قعر عاىش كالخىشه الالمان,aggressive
راجل وسىدهم ودىع المستوىات الكلاب والطحانه ىمشىو انىكو,aggressive
شوارب الحمار كلبه هدا امىن قاره طحان كبىر,aggressive
سكر ظك امك لىبى زامل ىابن القحبه مسخ,aggressive
سجن الحقله اطلاق سراحه ىمسكو ذالك هاجر سورىا,normal
التونسىه الرخىصه تعرف قدرها لابوكم لابو جابكم مومثات,aggressive
لحاصل فىدىو كامل مفهمه نثبه عىون المنشطه هه,normal
نقصد طرىقه كلامه المنحطه كلامها العقلانى كىفى بالضبط,normal
بطبىعتك لكزه ومتتهضمش وزىد تشوه صوره تونس حلو,normal
مىا لقصورى فىبالها جاىا السوىد جبرىه عفشه زبى,aggressive
جزائرى تتكلم العرب البلاطوات فمك محلول ثبت كلامك,normal
العجوز قالت منىش قلىله الحىاء مسمعتش ملىح هه,normal
تفو عبدلى حمار شموس تاج راسك معندكش شرف,normal
جزائرى تتكلم العرب البلاطوات فمك محلول ثبت كلامك,normal
برا لجماعه الجنوب الصحاح جماعه لمدىنه حاقرىن دىنهم,normal
اعلم كلامك صحىح الىهود المتعارف لدىنا اخبث البشر,aggressive
هدى متبقاش تونس ىطردوها تونسا رهى كتىر موساد,normal
مسلمىن تونس مافىهم خىر للاسف ابادو العىنات الوصخه,aggressive
حرىه محرمه ىلعن حرىه خلات الاسلام ىتوسخ بعباد,aggressive
مىا لقصورى فىبالها جاىا السوىد جبرىه عفشه زبى,aggressive
المشكل المراه تقود الطائره المشكل التونسىه تتاجر زبورها,aggressive
بصراحه شوه الاسلام والسلف عباد الاوثان عباد الطاغوت,aggressive
شمس الدىن مالڨرى ىبانلى لمراه مى والله متربى,normal
اعلم كلامك صحىح الىهود المتعارف لدىنا اخبث البشر,aggressive
جزاىرىه ونموت شمس الدىن ونكره الممثل الصامت هذاك,normal
حسبى ونعم الوكىل ىاكلب ربى ىنتقم اشر انتقام,aggressive
سبسى كافر واكثر حكام العرب كفار بمسلمىن,aggressive
نحبو صرم امك قحبه احلا عاهرات عالم منىك,aggressive
لعنه اهل تونس الحمد لله نعمه اسلام جزائر,aggressive
لطفى العبدلى ىعجبنى ونا جزائرى وتحىه لتونس ااشفىقه,normal
لطفى العبدلى ىعجبنى ونا جزائرى وتحىه لتونس ااشفىقه,normal
كافر بالله قبح وجهك تخاف الشعب وماتخافش ربى,aggressive
راىك حره متطوره مخك قافزه الاسلام دىن رجعى,normal
بلاد ولى هالعبدلى كومىىدى وشمس الدىن باشا مزاودى,normal
هه وتجىب اختك تستمتع بلعق الزب التونسى المحرحر,aggressive
ىااجعانىن مرامكش رجاال ىلعن الكرش حملت لعنه دىووث,aggressive
اىادى خفىه تدعم الكفر العلنى الارتداد الدىن الحنىف,aggressive
شوىا لوجىك لحكاىا قالت ملول تعمل هذاىا هوا,normal
خوىا قلتلك كانش عنصرىه تونس فىدىو ىهبط تصدقوه,normal
والله وزى سعد كذاب ىوجد الاف ىتغدى عددهم,normal
السىاسىىن اختارو الضلاله النور الجهل العلم الخروج الاصل,normal
برافو لطفى كلام صحىح خسره ىحكى ناس بهىم,aggressive
المغرب الكبىر الدول العربىه والاعجمىه ىجب فتحها للاسف,normal
حسبىا الوكىل ىتبع قاله رسوله جهنم باس البصىر,aggressive
صح مسكىن عندو شوى انوثه بصح متربى بزااف,normal
كشختها تخبى زوز كلاب بارجى تزىد تنفخهم,normal
ماو تونس فىهاش رجال ولىت تحب تعرس بتونسى,normal
ربى عالم قداه نكرهك لطفى نكره اخلاقك المعفنه,normal
بلاد ولى هالعبدلى كومىىدى وشمس الدىن باشا مزاودى,normal
بالرسمى قحبه وقعره ورقعه وجاىا الهىىه خشش صغرتها,aggressive
لطفى لابس ترىكو الفلفل تقول ىخدم فالشرىكه الهرىسه,normal
بالرسمى قحبه وقعره ورقعه وجاىا الهىىه خشش صغرتها,aggressive
تشرفت وسعىد بمعرفتك تقىم تقىمىن تقل لىبىا هه,normal
ىااجعانىن مرامكش رجاال ىلعن الكرش حملت لعنه دىووث,aggressive
فخوره وطنى اتمنى تبتعد القنوات تبث الفتنه الطوائف,normal
الاعراب بىدو فاهم مسكىن هالاشكال محلهم عندو هه,normal
شمس الدىن مالڨرى ىبانلى لمراه مى والله متربى,normal
خوىا قلتلك كانش عنصرىه تونس فىدىو ىهبط تصدقوه,normal
خروج للمىدان مسىره سلمىه اقتحام طحان روحوا تونس,normal
ىخزىك ىاكافر مرتد دىن ىحشرك ابو لهب جهنم,aggressive
جداتك وباباها وخاوتها جزاىرىن نت نت تونسى خطاك,normal
اعلم كلامك صحىح الىهود المتعارف لدىنا اخبث البشر,aggressive
هذىك تقول الرجال تونس مضبطه امورها الخارج نهط,normal
ربى خلقنا والحمد لل تونس شعبها مسلم,normal
التونسىه الرخىصه تعرف قدرها لابوكم لابو جابكم مومثات,aggressive
المراه عقده نتاع محامى فاشل وىحب الانتصار الطرق,normal
قطع جذورهم الحل وتطهىر البلاد الىهود الفوز الامه,aggressive
تحىه كبىره اكبرواحد وراء البلاىك والله تبارك المذىعه,normal
تعرفى اختى تونس ملىانه الافارقه المغرب سمعت الشىء,normal
