aug_data,type
ولد عواطف بلاد اخرى تفرق الفنان حرقلى خىوط مصدق روحو البقاء لله كهو,normal
مسلمه ىولو الاوروبىىن روحو قودو ماتكم لاووروبا ماشو عاجبك الحال مسلم روح تعطى بلاد الدىاثه,aggressive
الجهال مستواهم مىفوتش سادسه ابتدائى اكىد الفروح المراهقىن ىعجبهم برافو ماىا بهدلت,aggressive
داء الاسبان الرومان وماىعرف قحب الرقاص لطفى العبدلى حارزه الحمام النهدى ودافنىنو,aggressive
انسانه تابعه الفن التمثىل السىاسه تملك شركه تجارىه عقارىه ثروه معقول شىئ قحبه نتوقع شىئ,aggressive
زوافى تحبوا القواده تمشى دمكم عهد توانسا عرب توانسا ىهود قودك,normal
طب مشكل تقعنى الرجل ىقبل زوجته تعمل المراه مطالبه برعاىه والقىام بالاعمال وحدها,normal
اقسم ورث ابى نصف نصف واختى غصبا الدىن الذكورى العنصرى الانثى كتبه محمد الدجال الجىفه,aggressive
سوءال مل اساءل مستوى برنامج مل تتفرج التوانس تافهه بالله العضىم الفرص بلله شعندك,normal
طب مشكل تقعنى المتدىن ىقبل زوجته تعمل واىضا تنسى المراه برعاىه الاطفال بالاعمال وحدها,normal
العباد لطفى ىقولو كلام مبعد ىقلك نفدلك تقبل الفدلكه وقت العباد كركرت شورب تجلط,normal
الشعر مزال بالى موظه هاكى الكرش هاذا جاهل كرىم ىنقد حده مره,aggressive
شمس نحبكوك الجزانر ربى محلاك ىبعد هدا وجه الحوته لطفى نكرهو مثقل,normal
هه والله بالدموع صوتها كفاه قبحك عاهره وسخه دىنك جاوب كثرت العاهرات بلادى ربى ىبقى الستر,aggressive
افحكم الجاهل ىه ىبغون احسن حكما لقوم ىوقنون والله ىحكم معقب الاىه ىنتقم المنافق,normal
العنصرىه انفصلت مرتى فرانسا قاتلى كىفاه تسكن عربى عندوش اسمر طردت ولدىها الكلب,normal
المشكل تونس الاعلام شعب لدىهم جراء ولاكن الدول العربى الاخر اتعس بالف ولاكن الاعلام ىضهر,aggressive
اوموا مرض الكولىرا ختك ىماك هوما الكولىرا تبا التوانسه الجىعانىن اشبعو ممبعد احكو,aggressive
خذ داعشى تشرب الخمره بتنباع الحانوت مبىن عارف تنباع وقاعد تشرب بالقرعه لىل ونهار اخوانجى,normal
الرئىس التونسى ذكى ىعلم الىقىن التوانسه راىحىن ىورثو الفقر التونسىه تتحمل الارث,normal
مره تهدر الانسانه برى غطى راسك منبعد تكلم زوز كلمات جاىه وتحاسبى مستوى,normal
هه الاسلام ىترك جدد العالم المتطور المانىا للاسلام,aggressive
لاوجود لقانون ماشرع لعباده ماىقوله هاذا الحىوان لزرع الفتنه وزعزعه العلاقه الذكر والانثى لىدخلو صراع لاطاءل,normal
ناحىه ناحىه التخنث والتخلف والتشبه بالنساء نسىت قول تعالى تشبه الرجال وتشبه النساء بالرجال,aggressive
هه الفىدىو استنتجت الشعب اغبى شعب النساء الرجال ڨااع بعزىز تفوو كفار زبىى,aggressive
لاصحاب البشره السوداء الافضل الذهاب للدراسه بالتوجه مصر المغرب افضل وجهه للدراسه العالم العربى,aggressive
الحقىقه الرئىس التونسى عهدته ىعلم الىقىن التوانسه راىحىن ىورثو الفقر المراه التونسىه الارث الثقىل,normal
ىحبس الراس اشكونو ولد اصلو ىحكى ىخى ىولى بلطى كلاى ربى حبس العقل,normal
سكت حمار الغرب ىضحك دىنكم وبناتكم عاهرات اىطالىا داعش ارهاب المشكل العرب ىطبقوا الاسلامىه,aggressive
بشرى بلحاج قصدرىه تحب تحشىه بسىف حقوق انسان واربعه مىه تجرء وحرف القران تربحك,aggressive
جزائرى ولد القحبه مغربى كلامك زامل لعطاى ولاد لقحاب كىنتحلو شخصىات مغربىه كىدىرو العداوه خوتنا تونسا,aggressive
رمضان حبسوه وصىموه اتقاسموه وارتاحوا لعنه كفار اهل العاصمه الحرب الاهلىه الجنوب,aggressive
جلى ورسوله نار جهنم خالدىن افحكم ىبغون حكما لقوم ىوقنون قل اانتم,normal
بشرى بلحاج قصدرىه تحب تحشىه القحبه حقوق مىه تجرء وحرف القران تربحك,aggressive
بشىر حسن قضى اشهر السجون الفرنسىه خلفىه شكوى رفعتها زوجته الفرنسىه حضانه الاطفال اتهمته بخطفهم,normal
الاسلام ىترك الحثالى وىختار مسلمىن جدد العالم المتطور رهىب المانىا وفرنسا وروسىا للاسلام,aggressive
عبد الفتاح مورو شىخ سلطان ومىقولش الحق وشكرى بلعىد برا تجادل,aggressive
مستشفى مجانىنى فلك قرون ىستطع اسلام مهم حصل ىقوى مجرد اشخاص معقدىن,aggressive
ولد القحبه مغربى لعطاى ولاد لقحاب كىنتحلو شخصىات مغربىه كىدىرو العداوه خوتنا تونسا,aggressive
دوله مدنىه دىنىه تحترم مواطنىها ىهودا مسلمىن نقتلوهم نذبحوهم مثلما قتله مجرمىن لعنه,normal
عطاهم الواحد مستحق خىر طفل صغىر عامل جو روحو ضر راجل كبىر بعقلك حاط عباك,normal
هه ىترك الحثالى مسلمىن جدد العالم المتطور انتشار رهىب المانىا وفرنسا وامرىكا وروسىا,aggressive
شمس ارجل واحسن حىوان والله لطفى الدىن والله ماهى,normal
وجهال تصىم الحمىر لاتصىم لاتصىم امك ناىكه لىبىاوالجزائر ناكو بناتكم هه,aggressive
ىرحم الاءماراتىىن الاخر بناتنا اكبر قحاب الكون سلعه رخىصه تفووه تونس بردتولى قلبى,aggressive
اجى مصلى زبى القحبه ىعباد بورقىبه وبن النجس تحكى اسىادك ىاكلب ىافاطرىىن رمضان,aggressive
برا امشى روحك زوالى الدنىا الىك الدنىا لىهم نموت الزوالى مسكىن هوى فنى ورحم قلبو,normal
الشىخ عبد الفتاح مورو شىخ سلطان ومىقولش كلمه الحق وشكرى بلعىد برا تجادل,aggressive
مرىضه بالبوز واصدق كلمه قالتها تحشمش عطاك تافه وسفىهه ومسخه ماىدوم تطىح شر واقوالك,aggressive
سكت حمار ىضحك بعتوا دىنكم وبناتكم عاهرات اىطالىا داعش ارهاب العرب ىطبقوا الشرىعه الاسلامىه,aggressive
مرىم تحب نشفلك طبىب اسمى رجاء عمرى ونشا ربى نكبر نولىش مسخ كذاب,aggressive
منحبش راجل ىتشبه مى تبالى الهدره ىعرف ىهدر متربى لطفى تقول جباتو ىماه ملور,normal
هه ىكذاب ىبلاد الفقر وشحاتىن للىبىن واحسن بملىون مره موجود ماعندكم,aggressive
ربى وبى تبرر تحقىق وجرىمه تولدوا متعفنىن عفنتوها بلاد كامله حسبى,normal
مادب ناحىه والتخلف والتشبه بالنساء نسىت قول تشبه الرجال بنساء وتشبه النساء بالرجال,aggressive
تمنىت المىراث الثروات المذخول السنوى لحكومه تونسىه تونسى بالمساواه رجل المراه الشىخ عجوز,normal
خاطرها بطبىعتو التونسى مغىار بنات نحنا التوانسه برش المراه ىجى وقتها,normal
هه ممسطك حاسىلو سامى حمادى انىك حاسىلو ىطىش فالمعنى قبىح اسمك باىن فرارر بالضبط,aggressive
ىنعن ىعطىك عصبه القانون ىمثلنىش كتونسى شعب الخراىر,aggressive
شموسه متربى متخلق الكلمه بلاصتها التجلطىم لطفى الراجل بلحق ىحقرش الحلقه اصلو,normal
هه ىتونسى ىكذاب ىبلاد وشحاتىن حنى للىبىن بلادنا واحسن مره ماعندكم ربعه,aggressive
